SUM_YR_1_Log_Z,LAST_TO_END_Log_Z,AVG_INTERVAL_Log_Z
1.7426568172241925,2.5160079998536844,2.1074849007512038
1.6208966937607827,1.293592045283501,1.7885649048566679
1.512018904121757,0.13916045687012032,0.3605231889267153
1.5337939055105725,1.7664870889172684,1.867845778780179
1.5008864739564387,0.0007054187938468785,1.5590977873716803
1.5232112403185414,2.5160079998536844,1.5422186525121109
1.401991582942552,2.0431129562199173,1.2560683307815925
1.4127253969510938,1.0973228689523826,1.1581681752703374
1.3454174409133692,0.8497330148978207,0.8122308201354214
1.4403968755392902,1.6613188151255496,1.8297796631736702
1.2068748548762493,0.11017203755543496,0.5336296212519318
1.480653859858771,2.0431129562199173,1.6635223482599923
1.3448851767102536,2.2393821325510355,0.9212034889921111
1.346543837325829,0.1305390226737494,0.25818762253931404
1.4433542619636734,1.57021791258615,1.5831902401701432
1.4628109815008254,2.2393821325510355,1.1678769314314017
1.3054371909196787,0.7928464679949929,0.7200026479882172
1.347767284563105,1.8908747557412224,1.632556859870889
1.2960712995470733,0.8206970016497336,1.510337598245636
1.362304946606469,1.0169661779808523,1.1648421043508457
1.563655341400074,2.0431129562199173,2.117856002148214
1.4680920251071357,1.293592045283501,1.3097491283356106
1.4440851049119126,0.9800791766644668,1.5549036677535737
1.4071406786078322,1.293592045283501,1.4262755746314235
1.453750026415256,2.2393821325510355,1.0088348292879266
1.558792081443231,1.4898612216146194,1.4991832453934772
1.418725502201714,1.0559621248229698,1.7601354492406767
1.4529155132457505,2.0431129562199173,1.484173321334605
1.5096828201292365,0.2117377780993129,0.51748291884852
1.568730751973857,0.5632905273793202,0.3617443806464402
1.4675782435686149,0.31061805038105017,1.154825488042807
1.3561579273574087,2.5160079998536844,1.936115338807242
1.4857217045541837,0.5632905273793202,1.3968738088201327
1.4256813834098465,2.2393821325510355,1.5067973851799363
1.5845986763787505,2.0431129562199173,0.5990911915968964
1.4360881494689324,2.0431129562199173,1.484173321334605
1.2640448276765959,1.1884237714917825,0.8632760640064525
1.4609161828598842,0.4894625305765782,1.0354771582486741
1.3732902149247879,2.5160079998536844,1.7233017008242988
1.484972759868332,1.57021791258615,1.7693904679083146
1.3988109396853101,2.2393821325510355,1.5832353942710313
1.6535503665107474,0.9137415362859923,1.6856274545601426
1.3683660065289498,2.5160079998536844,2.029411159519257
1.3948782090134098,1.8908747557412224,1.4110975171160411
1.2987746492519898,1.293592045283501,0.43437219462736626
1.2148456941430987,2.5160079998536844,0.9053046133359605
1.31128499809238,2.5160079998536844,1.2268450959661943
1.3370066193179417,1.8908747557412224,1.6134791285674788
1.3261557190464448,0.8497330148978207,1.2935016251753075
1.4076206041889778,1.8908747557412224,1.7300352655281033
1.2610715979580227,1.0973228689523826,1.0281604614261108
1.2647659710782118,0.8800599336101652,1.3424817055704277
1.38679941334944,1.0973228689523826,1.2219718372024155
1.3011632866614427,2.5160079998536844,1.3044464801423372
1.3488213871641952,1.6613188151255496,1.380107845292102
1.3853049896465275,1.1413538448048062,1.5302979309458824
1.1834884073947465,1.4898612216146194,0.520247079715314
1.4683218558741755,0.9450846684736878,1.4196292854624664
1.3826944065894977,0.07343919991004873,0.7245445065260959
1.3461426679609234,0.9450846684736878,0.5910199423033283
1.5035215969723112,2.5160079998536844,2.0603468814464767
0.9349836329173363,0.16227699325271727,0.2534649482652629
1.244750354336503,0.9450846684736878,1.173996328535934
0.9690622277880383,1.8908747557412224,1.8522459557580184
1.1383500826090225,1.1884237714917825,1.113606224233385
1.1223270123470468,0.5253783668402735,0.7799769849917908
1.015990215874784,0.8497330148978207,0.21612546852292117
0.917139595354557,0.6684588011710387,0.8571245650264014
1.3905473222157803,1.4898612216146194,1.563077778256611
1.430117651124135,1.6613188151255496,1.3513957596287904
0.9943190456310389,1.6613188151255496,0.5763719259289488
1.3222414952998578,1.2389834415129943,1.7601707353667386
1.2051073087129978,2.2393821325510355,1.1476250368467198
1.383306960138511,2.5160079998536844,1.3780411350261819
1.2754209445668134,1.4179797121074549,1.5050696509863757
1.3657905398790857,2.2393821325510355,1.8947890904492366
1.1170670313949567,1.57021791258615,1.1581681752703374
1.326798548582896,1.1884237714917825,0.9658251445139235
1.257242574312255,0.4064403789216434,0.6604922199863279
1.3576346027356145,2.5160079998536844,1.2237963439458592
1.1518488786529506,1.0973228689523826,1.4442097373216753
0.9963949508458598,1.0973228689523826,0.8761591357546533
1.4122643410366116,1.3529549772439327,1.7467031202151273
1.3550963994103884,1.1413538448048062,1.2225611883462508
0.799598332904917,0.26744526704443583,0.23488809890119294
1.3227830506951452,1.8908747557412224,1.5270807335173
1.387262201339712,1.293592045283501,1.2178173548092455
1.6668265384946372,0.5632905273793202,0.11809980618934356
1.3722119390828906,1.4179797121074549,0.41664469917842856
1.4697412467184112,1.8908747557412224,1.0507105142162063
1.3685553209056547,0.8800599336101652,1.3477185131770633
1.3486795151736373,1.7664870889172684,1.4145784125543555
1.379696977689128,1.0169661779808523,1.025193799372328
1.3646822443118236,1.0169661779808523,1.4722539079505401
1.3425092842562873,2.0431129562199173,1.4421066710673842
1.3002643131662714,1.4179797121074549,1.0453737930177198
1.3556298439441599,1.8908747557412224,1.837353115975566
1.2630468482838546,1.0973228689523826,0.6127500730156558
1.3609466837237956,0.1515327816848479,0.6409209854657714
1.2693994555605757,1.57021791258615,1.8165365347780864
1.0001115458274592,0.39183293386839,0.5969569060006997
1.3501637587981261,0.6684588011710387,1.0113331004849742
1.3456208554150286,1.1413538448048062,0.22499094350323617
0.9519148887698666,0.715528727858015,0.010506693318160367
1.2897427832681838,2.0431129562199173,1.3901824157140275
1.324876028734686,0.8497330148978207,1.3027769651646077
1.106885497772998,2.2393821325510355,1.7640726992106717
1.1944473744597663,1.8908747557412224,1.4680682005086505
1.262471744696742,1.293592045283501,1.3780712018180126
1.2608848487870083,2.2393821325510355,1.5347912058075732
1.119074352101463,0.715528727858015,0.7629667762946895
1.3367881392286254,1.293592045283501,0.9696478198831802
1.3665662287073819,1.3529549772439327,1.186317315207987
1.4041881771789568,2.0431129562199173,0.704665517872371
1.2121125232836705,1.6613188151255496,1.3710617028588061
1.314902773966034,0.7928464679949929,1.201129732040585
0.6340869148828799,0.8206970016497336,0.42723384111327567
1.292412665985439,1.8908747557412224,1.1731088969138392
1.0657784057436235,2.2393821325510355,1.0379494227741928
1.3021709543204514,0.4894625305765782,0.47675764883142907
1.442304364135948,2.5160079998536844,2.0471153469119705
2.213068168110707,1.6613188151255496,1.846407765207114
1.2134086274845142,0.1955637575372716,0.02343545055300231
1.0439821003993819,1.293592045283501,0.2714338983810264
1.1483709107267577,1.0169661779808523,1.4573059382265907
1.273607859744671,1.4898612216146194,1.0476758807186897
0.35705550057701974,1.2389834415129943,1.5468115637301327
1.0237442922780358,1.0559621248229698,0.6128890609609905
1.364320673684104,0.7928464679949929,1.515620966801505
1.373671409294153,1.57021791258615,1.3936676218895498
1.3381630211607922,0.8497330148978207,1.610282158251357
1.2343268899187736,1.8908747557412224,1.1473645976409912
1.2206668767570819,2.5160079998536844,0.48910125103866403
1.2999498734580899,1.7664870889172684,1.3501085788152116
1.2735499487203674,1.0169661779808523,1.647048687796976
1.0151458218386542,0.9800791766644668,0.18118004272690325
1.3030012135747808,0.7660883978792269,1.713456704093417
1.18757778427052,2.5160079998536844,0.834817299417901
1.2869726554741332,0.36272300607833247,0.2053514342394582
1.2345167393145924,0.5726499209059559,0.49533449829783727
1.279971573493799,1.0973228689523826,1.3668575390880635
1.2854139486172902,1.6613188151255496,1.3736228935210697
1.3321459054182654,1.2389834415129943,1.4679060537931419
1.1395506378054254,0.4650186721132294,0.1516354709240842
1.4741505208777292,1.4179797121074549,0.7347675736583221
1.2962817235186712,1.293592045283501,1.5619189143253944
1.3222663573977713,1.293592045283501,1.4726740449352014
1.2818392909383072,1.57021791258615,1.7314989158011778
1.1041409451869246,0.8206970016497336,1.3365722656556784
1.3518542230915682,1.6613188151255496,1.3335046012006653
1.3003229032922965,1.1884237714917825,1.675623009308968
1.3283048559573507,1.0973228689523826,1.0850324343018685
1.276530270193179,1.4898612216146194,1.6041632601000448
1.333156664021315,1.4179797121074549,2.009350617898732
1.2139605002813716,2.5160079998536844,1.5596507791810346
1.3851294351181358,1.4898612216146194,1.587761821705885
1.1138746786011136,0.28860829217353007,0.1075480759020619
1.3215296187882202,2.2393821325510355,1.8479476653448763
1.4158749463901141,0.3199514243612255,1.3574119980510562
1.3255903345261997,2.0431129562199173,1.0454873437415972
1.3059713540044742,1.8908747557412224,1.3704725734407295
1.1611648415442135,1.0559621248229698,0.7377135621552977
1.3055000800283876,1.57021791258615,1.8241856181438931
1.1373934749752914,0.6460881631168013,0.34352826964104705
1.0234909456035683,0.9800791766644668,0.2357503575259225
1.1862331568651525,2.2393821325510355,1.416046466658358
1.2440714466887506,2.0431129562199173,1.2366682253146817
1.3450565237456178,1.4898612216146194,1.658555827002019
1.2747408009356815,2.2393821325510355,1.7016656600018165
1.1457978384009044,1.0169661779808523,0.9333129423385773
1.382080675849823,0.2054497765893316,1.0434596927569644
1.2372861453971826,2.2393821325510355,1.40476952947088
1.3065098488692934,1.293592045283501,1.1026875364779132
1.270751954477229,1.8908747557412224,1.6150780902502675
1.2022167315819348,2.2393821325510355,1.1850563781277916
0.9829705662143391,2.5160079998536844,1.1561420397963638
1.3611228364813721,0.09039548374555242,1.3549070559642087
1.15966264668452,0.715528727858015,0.3287813659112916
1.3089555987588621,1.6613188151255496,1.0890847091609372
1.2325473035064687,0.9800791766644668,1.7008337580543638
1.1445425230853625,2.0431129562199173,1.088217837159697
0.835810615265257,2.5160079998536844,1.328479949427492
1.0932670888953597,0.21869286519081885,0.8716895754461154
1.2527804460970928,2.2393821325510355,1.633758782124697
