SUM_YR_1_Log_Z,avg_discount_Z,Points_Sum_Log_Z
1.5337939055105725,1.3596538526565995,2.9758816050463373
1.5008864739564387,1.3435281363806542,2.98529691339308
1.5232112403185414,1.3307710247731874,2.8824130852721215
1.4127253969510938,0.06860736973331409,2.7550168841774907
1.3454174409133692,1.4575374842392408,2.9737362988030056
1.2068748548762493,0.4268799907647454,2.7367529391578116
1.3448851767102536,1.0949729721962214,2.9524950608968594
1.346543837325829,1.6610605688837208,2.9096571332812298
1.3054371909196787,0.06711054019159467,2.6393645481555046
1.2960712995470733,0.11516044924094397,2.826837156650813
1.362304946606469,0.991680373972404,2.820058219930804
1.418725502201714,1.2194985730438859,2.7026935048308403
1.5096828201292365,1.1815182438493,2.7748946070377114
1.568730751973857,1.9935112351788002,2.716159407625775
1.3561579273574087,0.9219784845653964,2.7810988302583586
1.5845986763787505,1.5113540140760147,2.761332386364654
1.2640448276765959,0.2398705592068159,2.5521770786761118
1.4609161828598842,2.653210547163814,2.6897163812217544
1.3732902149247879,1.6061036117335608,2.6805705653401857
1.6535503665107474,0.7768244706536364,2.5807794578851846
1.3683660065289498,0.44594723264590114,2.7846722175378478
1.2987746492519898,0.9148965591213857,2.6764237930399277
1.3370066193179417,0.5863521515185495,2.812319121554958
1.4076206041889778,0.7988095069937647,2.702147487769063
1.2610715979580227,2.3131559898420457,2.4943954691514714
1.2647659710782118,0.5359668332903642,2.5469234527826616
1.3488213871641952,1.1822312386336744,2.600263464597629
1.3853049896465275,0.6939508869494165,2.7773905362495808
1.1834884073947465,1.830575267836904,2.6508186518150816
1.3826944065894977,1.2182252806764127,2.6067668667068853
1.3461426679609234,1.5935507326328002,2.5879061337099216
1.5035215969723112,0.5444404470051567,2.285630088814693
0.9349836329173363,0.4961815448704467,2.5148238978893858
1.244750354336503,2.8039640620664046,2.5926809712795658
0.9690622277880383,0.2928896812016869,2.4654581277467966
1.1383500826090225,2.519592056373448,2.465772192939023
1.1223270123470468,0.46521789134358554,2.5118699264981617
1.015990215874784,1.4781816781893093,2.615728822115167
0.917139595354557,1.4949572222022636,2.656893843448059
1.3905473222157803,2.4946111313967294,2.775078924429132
1.430117651124135,1.7073001472214093,2.667774426461833
0.9943190456310389,0.33595547975088613,2.495548685600448
1.3222414952998578,1.2817550709016108,2.6211403946441645
1.383306960138511,0.308413434440254,2.3908175142530017
1.2754209445668134,1.7186077882588773,2.620421354467131
1.3657905398790857,0.3484347564079413,2.4528922284284485
1.326798548582896,2.421018818562797,2.48536408984473
1.257242574312255,1.6163306101097388,2.569447893642547
0.9963949508458598,1.3347021783296555,2.579129438019269
1.3550963994103884,2.9620190427053807,2.4492582464543964
0.799598332904917,1.8409587590926506,2.6127200450502106
1.3227830506951452,1.2596815430530655,2.702569733705093
1.6668265384946372,2.7509351626652694,2.4486248246782156
1.3722119390828906,1.772984577613208,2.565761757812501
1.4697412467184112,1.8123753275700158,2.3100451910733866
